,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
12,6,13,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
13,6,14,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
14,6,15,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
15,6,16,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,900,700
16,6,17,700,700,800,900,600,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
17,6,18,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
18,6,19,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
19,6,20,1000,800,800,800,800,1000,700,700,700,700,600,480,600,600,600,600,600,350,350,350,600,600,600,600
20,6,21,600,600,600,600,600,350,350,450,500,500,800,700,700,800,900,900,700,600,600,600,600,600,600,600
21,6,22,600,600,600,600,600,600,600,600,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,800
22,6,23,800,800,800,800,800,800,800,800,900,900,800,800,900,900,900,900,900,900,900,900,900,600,600,600
23,6,24,600,900,900,900,900,600,600,500,500,500,500,500,500,600,600,700,800,800,800,700,500,400,400,400
24,6,25,400,400,200,120,80,280,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,700,700,600,600,600,600,600,500
25,6,26,500,500,500,500,500,600,600,600,600,600,600,500,350,600,600,600,500,350,280,280,280,280,220,220
26,6,27,220,220,220,120,130,250,310,310,250,320,450,350,600,600,600,600,600,600,600,600,500,500,280,280
27,6,28,280,280,330,330,400,450,500,500,600,500,500,500,600,600,700,700,800,600,600,600,450,350,350,350
28,6,29,350,350,350,350,350,350,350,350,280,150,480,480,450,480,500,500,600,500,280,600,350,500,500,500
29,6,30,500,400,300,450,450,500,500,400,600,600,350,350,350,400,400,400,400,400,400,400,450,450,400,350
0,7,1,300,300,300,400,300,300,350,500,700,800,800,800,800,800,800,800,800,800,1000,1000,1000,1000,1000,1000
1,7,2,600,600,600,600,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2,7,3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
